X;Y;Z
-0.18388367;-0.59939575;-0.38182068
-0.19769287;-0.29489136;-0.25468445
0.030395508;-0.06326294;-0.09724426
0.4023285;-0.011428833;0.15808105
0.7320099;0.029312134;0.09159851
0.72691345;-0.03012085;-0.09887695
0.5554199;0.32585144;-0.030181885
0.29112244;10.649.719;-0.1506958
0.1920929;11.324.158;-0.3978119
0.08004761;0.5411072;-0.13925171
-0.055862427;0.005126953;0.17063904
-0.19841003;-0.21885681;0.0041503906
-0.10366821;-0.4262848;-0.1402893
0.0017242432;-0.7006836;-0.03817749
0.09864807;-0.5192566;0.055603027
-0.033203125;-0.012023926;0.11453247
-0.46540833;-0.18669128;0.1572113
-0.50090027;-0.41337585;0.15412903
0.28738403;-0.085632324;0.15457153
0.8630371;0.16267395;0.019851685
0.5366516;0.27729797;-0.8065033
0.15367126;-0.5074158;-0.27394104
-0.21272278;-0.6521759;-0.16030884
-0.70121765;-0.72164917;-0.78967285
-10.826.416;-0.3257904;-0.2350769
-13.145.142;-0.41688538;0.32647705
-13.130.798;-0.98773193;0.34239197
-11.824.799;-18.389.893;0.6151123
-0.47195435;-2.706.665;0.8699188
0.14099121;-21.887.054;-0.048553467
-0.22903442;-0.61135864;-0.6688385
-0.34266663;0.43701172;0.71128845
-0.3785553;17.559.662;0.5892334
0.2204895;25.283.508;-0.39457703
-0.017547607;0.8151398;-0.106048584
0.30682373;0.27592468;0.26768494
0.71520996;0.78282166;0.13513184
0.57914734;0.9508667;-0.023605347
0.46426392;0.66819763;-0.0043945313
0.42921448;0.16604614;0.06149292
0.68943787;-0.0011138916;0.07130432
0.9910126;-0.11378479;-0.43011475
0.41731262;-0.13015747;-0.46913147
0.16925049;-9,61E+02;0.2837677
0.20507813;0.6317749;0.30371094
0.20555115;0.68263245;0.20744324
0.0047912598;0.22497559;0.21925354
0.122909546;0.002105713;0.29023743
0.014602661;0.11833191;0.015197754
0.020828247;-0.045822144;-0.047836304
0.07991028;-0.18965149;-0.045333862
0.20626831;-0.22668457;-0.071884155
0.08947754;-0.17955017;-0.11729431
-0.023162842;-0.1331482;-0.20347595
-0.13049316;-0.03024292;-0.12200928
-0.17048645;0.23661804;-0.045898438
-0.054275513;0.4105835;0.0013427734
0.05709839;0.40782166;0.048583984
-0.011978149;0.3592224;0.06904602
-0.15275574;0.07347107;0.047561646
-0.13830566;-0.19674683;-0.009033203
-0.12591553;-0.34980774;-0.14100647
0.015548706;-0.19000244;-0.18782043
-0.11694336;0.063934326;-0.1781311
-0.40299988;0.049453735;-0.16566467
-0.5622711;0.017166138;-0.0118255615
-0.45111084;0.16362;0.04849243
-0.21955872;0.26315308;0.029174805
-0.048553467;0.17697144;0.021240234
-0.10496521;-0.05545044;0.08911133
-0.061676025;0.040481567;-0.03627014
-0.046432495;0.04536438;-0.06655884
0.025665283;0.016326904;-0.086639404
1,07E+03;0.007980347;-0.15185547
-0.025863647;-0.09094238;-0.14361572
-0.06825256;-0.21453857;-0.03414917
-0.08961487;-0.34268188;-0.049041748
-0.048080444;-0.36628723;-0.057144165
-0.044830322;-0.30285645;-0.06338501
0.020080566;-0.2481842;-0.05432129
-0.0410614;-0.17276001;-0.06286621
-0.12965393;-0.1710968;-0.07524109
-0.028945923;-0.31907654;-0.1239624
0.055282593;-0.3908081;-0.101501465
0.10005188;-0.2515564;0.0022735596
0.12789917;0.04006958;-0.027954102
0.055496216;0.2216034;-0.040908813
0.07450867;0.26661682;0.058395386
0.028533936;0.3290863;0.09605408
0.07469177;0.35368347;0.15475464
0.17506409;0.39916992;0.14762878
0.10850525;0.31661987;0.0022888184
0.044677734;0.09992981;0.008026123
0.07688904;0.18496704;-0.034835815
0.17999268;0.16790771;-0.1639862
0.22018433;-0.018814087;-0.1328125
0.16444397;-0.1329956;-0.097213745
0.10205078;-0.16880798;-0.087875366
0.11581421;-0.13290405;-0.07757568
0.07510376;-0.06568909;-0.08506775
0.050125122;-0.1073761;-0.037582397
0.049057007;-0.20928955;-0.008895874
-0.063827515;-0.31282043;-0.09037781
-0.22470093;-0.42652893;-0.0962677
-0.25317383;-0.44184875;0.0488739
-0.0019073486;-0.3367157;0.07687378
0.24429321;-0.27163696;-0.0018005371
0.2987213;-0.33299255;0.058258057
0.55796814;-0.5576019;0.16525269
0.30467224;-0.31666565;-0.027038574
-0.04737854;0.40945435;-0.14193726
0.23280334;0.7552185;0.06932068
0.255188;0.5657196;0.13090515
0.029754639;0.39424133;0.05517578
0.074279785;0.3659973;-0.02709961
0.091918945;0.2530365;0.0036621094
-0.030075073;0.016586304;0.07017517
0.12670898;-0.39401245;-0.057418823
0.27638245;-0.8871155;-0.3840332
0.16271973;-11.725.922;-0.44519043
0.017745972;-11.140.289;-0.19496155
-0.27139282;-0.5949249;-0.0010681152
-0.2358551;0.6186218;0.14221191
-0.20245361;0.39912415;0.20343018
-0.46861267;-0.41036987;0.83006287
-0.93322754;-0.6201935;0.9988098
-0.924881;-0.979187;0.889328
-10.329.132;-0.5737152;13.080.444
-13.713.837;-0.3734436;1.504.364
-0.9862976;-0.15982056;0.8042145
0.16271973;0.8834686;0.6811218
-0.5381012;17.289.124;0.20877075
-0.3275299;2.536.972;0.44058228
-0.26249695;15.098.419;11.798.248
1.411.087;24.279.175;-0.008743286
-0.16482544;17.372.284;-0.9406128
0.60310364;-0.046569824;0.14248657
0.8841858;0.42718506;0.27944946
0.70147705;0.5656891;-0.07374573
0.68151855;0.2259674;-0.116104126
0.72836304;-0.12901306;-0.33163452
0.42617798;-0.50720215;-0.5721283
0.27360535;-0.82470703;-0.44503784
0.28590393;-0.6469574;-0.4066925
0.35766602;-0.5385895;-0.39016724
0.3092041;-0.426239;-0.09742737
0.43678284;-0.27493286;0.1892395
0.51737976;0.08628845;-0.14665222
0.6313324;0.03665161;-0.15625
0.50650024;0.43572998;-0.19134521
0.42126465;0.09950256;-0.055664063
0.2751007;-0.036468506;0.17294312
0.21125793;-0.12585449;-0.030319214
0.042663574;-0.5051575;0.036376953
0.10458374;-0.48381042;0.01625061
0.18051147;-0.35699463;-0.03665161
0.1932373;-0.20721436;0.058410645
0.17022705;-0.03831482;0.0488739
0.081970215;0.12922668;0.12365723
0.005142212;0.28660583;0.22149658
0.019226074;0.2394867;0.070007324
0.09883118;-0.26852417;0.05432129
-0.1399231;-0.6890259;0.12017822
-0.17765808;-0.65771484;0.027633667
-0.1592102;-0.13909912;-0.071899414
-0.26127625;0.41429138;-0.050476074
-0.3950653;0.91574097;-0.123687744
-0.44728088;107.901;-0.12013245
-0.4098816;0.8838806;-0.037506104
-0.272583;0.6370392;0.14143372
-0.2230835;0.3345642;0.17256165
-0.21769714;-0.31262207;0.21791077
-0.14239502;-0.8159332;0.1111145
-0.05671692;-0.79190063;-0.22106934
-0.31282043;-0.6312866;-0.3338623
-0.70407104;-0.24899292;-0.5188904
-0.67555237;-0.005874634;-0.33929443
-0.66259766;-0.0390625;-0.17417908
-0.36286926;-0.028259277;0.09150696
-0.1313324;-0.2099762;0.05218506
0.10914612;-0.31085205;-0.06472778
0.2771454;-0.27009583;-0.19763184
0.5204315;-0.27215576;-0.20472717
0.5928192;-0.511322;-0.14646912
0.4929657;-0.6175842;-0.09378052
0.5131531;-0.5922699;-0.16348267
0.57421875;-0.47099304;-0.24440002
0.37802124;-0.35305786;-0.3352661
0.19725037;-0.23136902;-0.26837158
0.24597168;0.231781;-0.10461426
0.14556885;0.3315277;-0.11752319
0.063323975;-0.03666687;0.15472412
-0.027359009;-0.077697754;0.2794342
0.012619019;-0.062683105;0.18719482
0.053359985;-0.094451904;0.14653015
-0.020202637;-0.009506226;0.060958862
-0.040390015;0.060928345;0.041870117
0.021560669;-0.023757935;0.02670288
0.0256958;-0.17199707;-0.045440674
-0.03416443;-0.22557068;-0.060943604
-0.052627563;-0.14942932;-0.030258179
-0.05517578;0.021850586;-0.020492554
-0.10194397;0.14576721;-0.049575806
-0.15116882;0.18721008;-0.08943176
-0.15815735;0.1973877;-0.15922546
-0.13223267;0.21838379;-0.20762634
-0.124053955;0.3595581;-0.19136047
-0.19160461;0.7588043;-0.06349182
-0.3532257;13.039.246;0.085494995
-0.1492157;10.464.325;0.2389679
-0.1678009;0.8248749;0.48028564
-0.26583862;0.7618561;0.19927979
-0.036865234;0.9504547;-0.07821655
-0.169281;0.9533539;0.055892944
-0.31480408;0.6254883;0.35151672
-0.26002502;0.49061584;13.280.487
-0.9710388;1.013.092;0.6489258
-0.28181458;0.8932648;-0.46424866
0.34690857;0.0368042;-0.16004944
0.496109;-0.5245209;0.08868408
-0.14564514;-0.82881165;0.33921814
-0.5237427;-11.803.284;0.16543579
-14.100.189;-0.6872101;-0.04017639
-12.613.525;0.9791107;-0.046691895
-0.38581848;0.8776245;-0.39952087
0.10658264;-0.42356873;-0.15368652
-0.4759674;-0.20539856;-0.5189209
-0.021636963;-0.23942566;-0.6667938
0.47651672;-0.033843994;-0.23638916
0.38102722;0.04118347;-0.28857422
0.5982666;-0.59381104;-0.12426758
0.23199463;-0.8569946;-0.17578125
0.121780396;-0.78012085;-0.28918457
0.5205231;-0.7622528;-0.33287048
0.8423157;-0.83677673;-0.2852173
0.83781433;-11.106.415;-0.27378845
0.2693634;-11.083.679;-0.28923035
0.076049805;-15.440.674;-0.22183228
0.9168396;-14.434.967;-0.5997925
0.1138916;-14.545.593;0.42016602
0.12130737;-0.25759888;-0.76338196
0.67111206;-0.94140625;-0.8460388
0.94789124;-14.608.154;0.41012573
0.59020996;-0.8012848;0.08554077
-0.23986816;-0.54281616;0.10838318
-0.5488739;-0.5648041;13.554.382
-12.648.926;-0.997818;0.99961853
-23.851.624;-13.344.116;0.7203827
-0.71173096;-26.878.357;0.9804535
0.71502686;-12.242.279;-0.05342102
-0.35354614;0.12870789;-0.6598053
-0.61146545;0.92988586;0.3259735
-0.4278717;20.607.452;22.143.707
-0.29185486;21.986.542;-0.06851196
0.47158813;23.780.365;-0.45220947
-0.07284546;0.49053955;0.7324524
0.43252563;0.6434021;0.5167999
0.78356934;11.307.831;0.13928223
0.6094971;0.9451752;-0.057403564
0.4673462;0.47946167;0.048934937
0.46601868;0.18611145;0.027297974
10.180.054;0.117492676;-0.37339783
1.215.622;0.4598999;-0.5982971
0.47857666;0.98153687;-0.21125793
0.14834595;11.623.077;0.05470276
0.08659363;10.558.167;0.30729675
0.25161743;0.62150574;0.4006958
0.038085938;0.66360474;-0.052642822
-0.1690979;0.49824524;-0.16137695
-0.23220825;0.30960083;-0.042617798
-0.20922852;0.60139465;0.012786865
-0.29830933;0.8083954;-0.06930542
-0.21029663;0.8084259;0.10786438
-0.24879456;0.7555084;0.22860718
-0.053619385;0.47532654;0.23143005
-0.069610596;-0.28216553;0.023880005
-0.52653503;-0.5569458;-0.12095642
-0.6614227;-0.558197;-0.4092102
-0.43725586;-0.31340027;-0.3438263
-0.011138916;-0.084350586;-0.14955139
0.21601868;-0.10751343;-0.077423096
0.19561768;-0.16647339;-0.08641052
0.24133301;-0.45465088;-0.11576843
0.2907257;-0.6179199;-0.07902527
0.3695526;-0.7129059;-0.1784668
0.40397644;-0.82688904;-0.32269287
0.7486267;-10.377.502;-0.5519104
0.76405334;-0.75546265;-11.045.532
0.3374939;-0.22763062;-0.5138092
0.13757324;0.037887573;0.45384216
-0.096221924;0.13526917;0.24107361
-0.11161804;0.072387695;0.25578308
-0.052505493;0.12800598;0.5090637
-0.13087463;0.0038146973;0.432724
-0.072143555;-0.15356445;0.28956604
-0.05317688;-0.22439575;0.025497437
-0.14398193;-0.27818298;-0.10470581
-0.13392639;-0.09011841;-0.05834961
-0.046203613;0.17828369;-0.03366089
-0.055480957;0.31929016;0.04611206
-0.16210938;0.33285522;0.045135498
-0.14962769;0.2631836;-0.059936523
-0.015304565;0.3746643;-0.12750244
0.08930969;0.5016327;-0.08201599
0.11315918;0.5158081;0.067474365
0.08375549;0.49710083;0.03765869
0.028564453;0.52249146;-0.046707153
0.027648926;0.43971252;-0.06916809
0.08673096;0.304245;-0.04547119
0.19761658;0.15908813;-0.0642395
0.29415894;-0.09100342;-0.19953918
0.21846008;-0.30944824;-0.37739563
0.1375885;-0.6642761;-0.47488403
-0.11903381;-0.8023834;-0.68011475
-0.20747375;-10.804.138;-0.50668335
0.08383179;-0.85128784;-0.21418762
0.11529541;-0.4168396;-0.09388733
0.34275818;2,29E+03;-0.19445801
0.40133667;-0.06410217;0.11135864
0.42590332;-0.6272125;0.08644104
0.12960815;-0.60292053;0.26438904
-0.09387207;0.48103333;-0.17189026
0.12956238;0.9533539;-0.063690186
0.06504822;0.14494324;0.42590332
-0.01826477;-0.4398651;0.3335266
-0.19946289;-0.16868591;-0.042282104
-0.1628418;0.07823181;0.18920898
-0.38298035;0.20359802;0.35154724
-0.5810852;0.54244995;0.38467407
-0.82925415;0.57974243;0.17082214
-16.229.248;0.23005676;0.029785156
-16.452.026;0.024215698;0.6441345
-0.9421692;0.06448364;0.248703
-0.7345581;0.7645416;0.043655396
-0.44525146;11.437.988;0.035110474
-0.5191498;0.87716675;0.14608765
-0.20909119;0.3403473;-0.2711792
0.23626709;-0.32052612;-0.2999115
0.62564087;-0.21635437;-0.13500977
0.8240051;-0.10095215;-0.06713867
0.79945374;-0.14520264;-0.07939148
0.7817383;-0.3095398;-0.17274475
0.9128113;-0.3171692;-0.13653564
0.8103485;-0.55841064;-0.064193726
0.6869812;-0.427948;-0.0072784424
0.3280487;-0.41200256;-0.13639832
0.3925171;-0.06037903;-0.39700317
0.5899048;-0.08363342;-0.24557495
0.3031311;-0.4136963;-0.41949463
0.45855713;-0.6207886;-0.14237976
0.21466064;-0.86602783;-0.35253906
-0.55513;-1.288.681;-0.43807983
-10.975.342;-0.8675232;-0.42012024
-1.467.453;-0.5179596;-0.39842224
-17.558.746;-11.897.583;0.9928589
-15.541.992;-23.702.087;15.191.803
-0.6003723;-0.84780884;11.501.312
0.6287842;0.08729553;0.028503418
-0.7706909;0.24531555;-0.25006104
-0.7280884;0.667572;13.533.173
-0.28388977;15.311.584;14.822.388
0.8239136;18.618.622;-0.6591797
-0.3618927;0.5913086;-0.47103882
0.43118286;-0.06915283;0.19750977
0.7904053;-0.16485596;0.005722046
0.80537415;-0.027359009;-0.14724731
0.7328491;-0.03125;-0.13995361
0.67248535;-0.11099243;-0.13053894
0.70581055;0.00920105;-0.30319214
0.7416687;-0.022720337;-0.31930542
0.83084106;-0.17608643;-0.22827148
0.6077728;-0.19894409;-0.22705078
0.19862366;0.14860535;-0.24906921
-0.057495117;0.5129852;0.025375366
-0.0851593;0.7341919;0.4870453
0.013687134;0.8514404;0.451828
0.056243896;0.72546387;0.24615479
-0.021240234;0.534317;0.11720276
-0.12054443;0.3826599;-0.04638672
-0.1759491;0.30422974;-0.07260132
-0.32366943;0.23887634;-0.11685181
-0.35890198;0.105285645;-0.10247803
-0.2155304;0.15203857;-0.053619385
-0.0975647;0.21684265;0.01512146
0.13710022;0.0027160645;0.27597046
0.21774292;-0.41607666;0.337265
0.0018005371;-0.8412781;-0.18598938
-0.39707947;-0.86906433;-0.3946991
-0.35842896;-0.77560425;-0.28477478
-0.26698303;-0.6414337;-0.21078491
-0.08355713;-0.3955536;-0.106155396
0.14199829;-0.30000305;-0.08694458
0.12539673;-0.21092224;-0.14674377
0.15974426;-0.1530304;-0.1559906
0.26997375;-0.31443787;-0.019226074
0.2537384;-0.2808075;0.06466675
0.23043823;-0.1577301;0.061294556
0.3134613;-0.13186646;0.07458496
0.35656738;0.02355957;-0.017166138
0.45033264;-0.017105103;-0.07614136
0.4684906;0.048934937;-0.07171631
0.19821167;0.53700256;-0.26741028
-0.029052734;0.21095276;-0.29434204
-0.17106628;0.21899414;-0.050567627
0.013031006;0.18965149;0.2069397
0.09576416;-0.08036804;0.32188416
0.033493042;-0.07472229;0.16319275
0.0625;-0.12922668;0.11581421
0.03137207;-0.25906372;0.20928955
-0.08390808;-0.16479492;0.12005615
-0.13804626;-0.09669495;0.037612915
-0.094573975;0.03652954;0.071243286
-0.07841492;0.20774841;-0.009017944
-0.017578125;0.34761047;6,10E+03
0.018600464;0.6126709;-0.021499634
0.071136475;0.80184937;-0.08854675
0.19003296;0.822937;-0.04711914
0.11286926;0.8975067;0.13008118
0.13778687;-0.08123779;-0.1687622
-0.04147339;-0.12651062;-0.4674225
0.14953613;-0.6125183;-0.38607788
0.3841095;-0.42897034;-0.4956665
0.12734985;-0.4437561;-0.28938293
-0.06512451;-0.1799469;-0.08364868
-0.10769653;0.2532959;-0.17962646
-0.16777039;0.36813354;-0.17147827
-0.1088562;0.039230347;0.13618469
0.113220215;-0.46125793;0.2751007
0.20666504;-0.9305725;0.11836243
0.14456177;-11.978.912;-0.30291748
0.65179443;-20.068.512;-0.485672
0.32676697;-15.037.384;-0.38937378
-0.31123352;-18.735.657;-0.23770142
0.023208618;-20.877.228;0.098846436
0.51919556;-12.246.857;-0.098846436
0.8000641;-0.05545044;-0.19367981
0.2919922;0.391037;-0.008743286
-0.53601074;-0.39666748;-0.34257507
-0.6151886;-10.229.645;-0.6512146
-0.6292267;0.59095764;-0.34199524
-0.7766571;0.47177124;0.5454254
-0.7718811;0.82362366;0.124679565
-0.6240845;15.089.569;0.5822754
-0.8759155;16.755.219;0.564209
-0.29388428;0.470932;0.3630371
-0.053726196;0.15144348;0.19467163
0.019348145;-0.30525208;0.00843811
-0.20751953;-0.7002106;-0.2270813
-0.62661743;-5,65E+02;-0.108566284
-0.10241699;0.22085571;0.6242981
0.4510498;0.91711426;0.68341064
0.561676;14.814.911;0.3866577
0.5577698;10.797.882;0.28633118
0.5096741;0.69696045;-0.15324402
-0.118392944;0.78733826;-0.22209167
-0.042312622;0.6225891;0.26727295
0.27093506;13.259.888;-0.44621277
0.31451416;1.192.627;-0.21975708
0.47601318;0.9877472;0.43788147
0.3227539;0.8812561;0.6019592
-0.05529785;0.97872925;0.60298157
-0.6211853;11.053.314;0.31750488
-0.9912567;0.68573;0.5020447
-0.9977417;0.054016113;0.5790863
-0.9225311;-0.0032958984;0.0025787354
-0.657959;0.33969116;-0.30830383
-0.2106018;0.63697815;-0.16090393
0.11991882;0.9236603;0.05050659
0.24391174;10.489.655;0.31158447
0.069610596;0.6924286;0.044448853
-0.2586975;0.18739319;-0.37213135
-0.1073761;-201.062;-0.6937561
-0.4768982;-21.786.041;-0.008178711
-0.49795532;-0.11328125;-0.34484863
-0.082977295;-0.24841309;-0.017669678
0.2586975;-10.379.944;0.24531555
0.38423157;-10.539.703;-0.09765625
0.26820374;-0.061904907;0.23521423
0.118637085;-0.3558197;0.09315491
0.37005615;-0.89707947;0.104019165
0.3317871;-0.6517792;-0.37471008
0.24194336;-0.38198853;-0.32582092
-0.025604248;-0.4421234;-0.27601624
-0.12911987;-0.43251038;-0.24394226
-0.08779907;-0.16281128;-0.25575256
-0.13531494;0.24752808;-0.42764282
0.08755493;0.2431488;-0.30387878
0.73165894;-0.36206055;-0.22875977
0.687027;-0.7367554;-0.30073547
0.45944214;-0.5119934;-0.34623718
0.5875702;-0.44439697;-0.3917389
0.28590393;-0.68544006;-0.19152832
0.1700592;-0.6284485;-0.12835693
0.33851624;-0.72254944;0.16748047
0.2166748;-0.8303833;0.3914032
0.10621643;-0.5296478;0.15072632
0.1126709;-0.70588684;0.26437378
0.3183899;-0.4255829;0.1234436
0.41918945;-0.47987366;-0.10661316
0.24301147;-0.12840271;-0.069000244
-0.45333862;0.0627594;0.31733704
-0.75050354;0.9546814;0.30934143
-0.71047974;13.557.434;-0.2805786
-0.1035614;0.69340515;0.6247864
0.14770508;0.5736847;0.61813354
-0.020126343;0.67910767;-0.17185974
0.18977356;0.13555908;-0.03652954
0.17541504;0.03215027;0.018066406
-0.09790039;0.3469391;-0.2998047
-0.1843872;0.29684448;-0.06958008
-0.2685089;0.30387878;0.10975647
-0.3138733;0.693573;0.13023376
-0.4147644;0.98612976;0.032836914
0.045822144;0.026748657;-0.13543701
0.5417328;-0.5684967;0.07910156
0.40803528;-18.559.113;-0.5413208
0.22253418;-19.116.211;-0.70285034
-0.039916992;-0.38970947;-0.574234
-0.16648865;-0.103500366;-0.27871704
-0.20913696;0.17497253;-0.11747742
-0.29125977;-0.19030762;0.15969849
-0.2878723;-0.043304443;0.10644531
0.20843506;0.0041656494;0.023147583
0.28730774;0.2124176;-0.107284546
0.47338867;0.23402405;0.095443726
0.5570221;0.27912903;0.029815674
0.38861084;0.36631775;-0.0872345
-0.07872009;0.41389465;0.06047058
0.08218384;0.9023285;0.008514404
0.1764679;0.95814514;0.10450745
0.18525696;0.8288269;0.3227539
0.13015747;0.7966461;0.20198059
0.044403076;0.5736542;-0.02609253
0.1894989;0.12287903;-0.002380371
0.11911011;-0.1844635;0.09855652
0.018310547;-0.2902832;0.051116943
0.010025024;-0.15855408;-0.019744873
-0.0712738;0.014434814;0.020614624
-0.13639832;0.06564331;0.08389282
-0.20895386;0.0769043;0.046813965
-0.2114563;0.10147095;-0.005142212
-0.1413269;-0.034088135;-8,39E+02
-0.07588196;-0.19487;0.010635376
-0.006454468;-0.30534363;0.016494751
0.065979004;-0.29537964;0.013320923
0.07752991;-0.23800659;-0.02659607
0.06680298;-0.21444702;-0.025054932
0.058242798;-0.19784546;-0.009338379
0.06651306;-0.13682556;-0.010604858
0.08439636;-0.069869995;-0.024108887
0.09240723;-0.024887085;-0.0443573
0.10513306;-0.042404175;-0.08244324
0.11077881;-0.0973053;-0.10925293
0.094940186;-0.11868286;-0.12243652
0.08882141;-0.08807373;-0.13388062
0.058013916;-0.09259033;-0.08854675
-0.02709961;-0.1927948;-0.045776367
7,02E+02;-0.22080994;0.022384644
0.060836792;-0.2635193;-0.024047852
-0.17095947;-0.20956421;-0.27851868
-0.32983398;-0.030838013;-0.36643982
-0.1547699;0.0337677;-0.2440033
-0.13845825;-0.11355591;-0.10725403
-0.25578308;-0.28024292;0.051330566
-0.3056488;-0.27539063;0.12634277
-0.40319824;-0.049926758;0.031906128
0.35020447;-0.35845947;0.11532593
0.6940613;-0.5225525;0.0493927
0.2993927;-0.08656311;-0.43669128
0.09790039;-0.033111572;-0.26686096
0.33694458;-0.31375122;0.009185791
0.53338623;-0.3178711;0.018066406
0.36637878;-0.41456604;0.044433594
0.17198181;-0.6537781;0.12937927
0.068115234;-0.7497101;-0.26589966
-0.46798706;0.40870667;-0.24003601
-10.867.004;-0.2552185;11.916.199
-15.700.226;-11.396.027;15.283.966
-16.038.208;-1.429.184;15.192.566
-14.950.104;12.249.756;10.408.478
-0.09277344;0.5167999;0.38049316
0.801178;-0.55659485;0.109695435
-0.59394836;-0.45170593;-0.08576965
-0.25738525;0.95869446;0.41378784
-10.251.617;14.936.676;0.92985535
0.36260986;20.318.146;0.5672302
0.2849579;19.389.648;0.102127075
-0.13961792;0.7830658;0.05444336
0.57585144;0.3528595;0.23033142
0.7460785;0.070617676;-0.14082336
0.64889526;-0.39102173;-0.06098938
0.16653442;-0.5656433;-0.038360596
0.24653625;-0.61854553;-0.50027466
0.9562683;-10.521.088;-0.37449646
0.59191895;-0.13978577;-0.4413147
0.5001068;0.7460785;-0.37121582
-0.104782104;0.9845276;-0.595047
-0.25474548;-0.417984;0.4933014
0.229599;-1.007.309;0.7224884
0.7242737;-0.7524719;-0.4880371
-0.16252136;0.48292542;-0.7520294
-0.07046509;0.2028656;-0.35406494
-0.012619019;0.11845398;0.016555786
-0.1914978;0.40800476;-0.22491455
-0.39701843;0.9915161;-0.09161377
0.23236084;10.402.527;0.39379883
0.43914795;0.17988586;0.63783264
0.19955444;-0.43525696;0.23478699
-0.15255737;-0.28208923;-0.52153015
-0.09347534;-0.5467377;-0.47225952
-0.20449829;-0.28475952;-0.28788757
-0.40187073;0.043685913;-0.158844
-0.42234802;10.345.764;0.037994385
0.039505005;0.111709595;-0.020965576
0.10391235;0.19282532;0.20033264
0.23454285;0.13542175;-0.06619263
0.30039978;0.14476013;-0.07814026
0.19514465;-0.021621704;-0.04927063
-0.059677124;-0.19247437;-0.05039978
-0.17649841;-0.33815002;-0.036483765
-0.08938599;-0.16595459;-0.08351135
-0.011642456;0.10131836;-0.13670349
-0.076171875;0.12866211;-0.101867676
-0.12844849;-0.0155181885;-0.010375977
-0.1633606;-0.17828369;0.11431885
-0.16918945;-0.31108093;0.11274719
-0.08039856;-0.26324463;0.049468994
-0.025299072;-0.1742096;0.0047912598
-0.05116272;-0.072250366;0.0019989014
-0.05496216;0.011398315;0.009628296
-0.03302002;0.116378784;0.020050049
-0.011276245;0.1975708;0.0056610107
0.022476196;0.12384033;-0.022705078
0.028060913;0.09341431;-0.033828735
0.036483765;0.16600037;-0.034194946
0.091674805;0.33747864;-0.048080444
0.13371277;0.41041565;-0.044418335
0.09391785;0.30995178;0.0019836426
0.014022827;0.17330933;0.0014038086
-0.016937256;0.053451538;-0.049301147
-0.042266846;0.03012085;-0.13528442
-0.059829712;0.016677856;-0.18899536
0.021865845;-0.0901947;-0.17410278
0.09251404;-0.25367737;-0.12512207
0.06687927;-0.37527466;-0.054504395
0.03843689;-0.3320923;-0.0013122559
0.0070495605;-0.17492676;0.040039063
-0.011062622;-0.024978638;0.0592041
-0.014144897;0.11314392;0.07829285
-0.005706787;0.24311829;0.10606384
0.027679443;0.260849;0.08027649
0.10139465;0.24998474;0.019256592
0.054504395;0.24589539;0.012390137
-0.08798218;0.27296448;0.06997681
-0.08129883;0.15527344;0.15823364
0.28303528;-0.039871216;0.17843628
0.34848022;0.22193909;0.103897095
0.059677124;0.42526245;0.072052
-0.075546265;0.4293213;0.20584106
-0.08509827;0.495224;0.16610718
-0.026031494;0.50213623;0.062576294
0.022949219;0.43766785;0.028442383
0.12454224;0.45861816;-0.04727173
0.5091095;0.8596039;-0.27043152
0.6007385;13.042.755;-0.27131653
0.15768433;16.300.964;-0.27357483
-0.08189392;0.7755127;0.063583374
-0.3131256;-0.051132202;0.2711792
-0.7618866;-0.31248474;-0.40115356
-0.9284668;-0.4336548;-0.20440674
-10.405.426;0.14929199;0.18962097
-10.504.913;0.38711548;-0.044555664
-0.7763519;-0.0463562;0.013824463
-1.045.166;-0.101119995;0.15374756
-0.5780182;0.056655884;0.18081665
-0.35810852;-0.03340149;-0.06427002
-0.25708008;-0.34553528;-0.16253662
0.19038391;-0.38752747;0.04937744
0.22317505;-0.013824463;-0.04597473
0.5466919;-0.12484741;-0.080459595
0.383255;-0.42507935;-0.2337799
0.6466217;-0.25378418;-0.0448761
0.65097046;-0.29586792;0.14779663
0.5499573;0.10661316;0.22328186
0.37384033;0.47317505;0.5790863
0.64315796;0.4859314;-0.065963745
0.3454895;0.58325195;0.12312317
0.44769287;0.18867493;0.8885498
0.016662598;-0.09301758;-0.2190094
0.13552856;-0.68940735;-0.86987305
0.9071045;-13.395.691;0.0037078857
0.8150177;-11.422.882;0.06159973
0.13122559;-0.8794098;-0.32304382
-0.8228302;-0.8786926;-0.040252686
-13.884.583;-0.8208618;0.45114136
-18.542.633;-10.095.062;11.468.353
-18.820.801;-19.164.886;0.40301514
-0.8178406;-18.434.601;0.7954254
0.08581543;-0.6305237;0.41345215
0.18913269;-0.19413757;-0.3136444
-12.650.604;12.972.565;0.7846985
-0.883728;16.377.869;2.507.431
0.61383057;36.202.087;-0.8025665
0.93296814;10.685.425;-0.7021942
-0.070755005;-0.15412903;0.6761627
0.81651306;0.20449829;0.29649353
10.974.121;0.21774292;-0.10412598
0.707016;-0.014831543;0.0063171387
0.6330414;-0.5110626;-0.31973267
0.8527527;-0.68395996;-0.5388794
0.73861694;-0.7681122;-0.38989258
0.64590454;-0.6300659;-0.38000488
0.51020813;-0.48017883;-0.23884583
0.6483917;-0.37054443;-0.38027954
0.43710327;0.046279907;-0.59573364
-0.28193665;0.56489563;-0.43444824
